timestamp,type,side,price,conditions_met,ema_cross,rsi_confirm,mfi_confirm,trend_align,volume_confirm,rsi,mfi,atr,bb_width,leverage,stop_loss,take_profit
2026-02-25T05:43:00.268Z,ENTRY_SHORT,SHORT,64762.40,4,true,false,true,true,true,25.28,29.62,67.4765,1.0115,15,64829.88,64627.45
2026-02-25T05:44:59.050Z,ENTRY_SHORT,SHORT,64809.80,4,true,true,true,true,false,30.59,36.26,64.9527,1.0006,15,64874.75,64679.89
2026-02-25T05:46:59.442Z,ENTRY_SHORT,SHORT,64805.80,4,true,true,true,true,false,31.22,41.91,64.5358,0.9093,15,64870.34,64676.73
2026-02-25T06:20:59.225Z,ENTRY_LONG,LONG,64986.30,4,true,true,true,true,false,57.39,74.03,40.9006,0.1493,15,64945.40,65068.10
2026-02-25T06:21:59.262Z,ENTRY_LONG,LONG,65076.00,5,true,true,true,true,true,66.37,80.35,45.9934,0.2308,15,65030.01,65167.99
2026-02-25T06:22:58.934Z,ENTRY_LONG,LONG,65054.70,4,true,false,true,true,true,62.98,82.51,44.4010,0.2706,15,65010.30,65143.50
2026-02-25T06:23:59.176Z,ENTRY_LONG,LONG,65079.50,5,true,true,true,true,true,65.21,84.58,43.5438,0.3188,15,65035.96,65166.59
2026-02-25T06:24:59.983Z,ENTRY_LONG,LONG,65060.50,4,true,false,true,true,true,62.12,74.44,42.2121,0.3461,15,65018.29,65144.92
2026-02-25T06:27:40.489Z,ENTRY_LONG,LONG,65045.30,4,true,true,true,true,false,58.43,72.10,42.3303,0.3529,15,65002.97,65129.96
2026-02-25T06:28:00.091Z,ENTRY_LONG,LONG,65067.30,4,true,true,true,true,false,60.60,75.11,41.2710,0.3639,15,65026.03,65149.84
2026-02-25T06:31:59.419Z,ENTRY_LONG,LONG,65014.40,4,true,true,true,true,false,53.14,64.88,43.4760,0.3591,15,64970.92,65101.35
2026-02-25T06:34:00.109Z,ENTRY_LONG,LONG,65075.20,4,true,true,true,true,false,59.27,67.41,42.7936,0.3623,15,65032.41,65160.79
2026-02-25T06:40:00.537Z,ENTRY_LONG,LONG,65050.00,4,true,true,true,true,false,58.48,58.10,36.7419,0.2096,15,65013.26,65123.48
2026-02-25T06:41:59.797Z,ENTRY_LONG,LONG,65075.10,4,true,true,true,true,false,57.98,50.34,34.6968,0.1986,15,65040.40,65144.49
2026-02-25T06:50:59.786Z,ENTRY_SHORT,SHORT,64909.30,5,true,true,true,true,true,32.54,40.57,34.6827,0.2340,15,64943.98,64839.93
2026-02-25T06:51:59.778Z,ENTRY_SHORT,SHORT,64913.10,5,true,true,true,true,true,32.46,30.16,34.9982,0.2920,15,64948.10,64843.10
2026-02-25T06:52:59.458Z,ENTRY_SHORT,SHORT,64874.20,5,true,true,true,true,true,29.13,22.68,35.5983,0.3625,15,64909.80,64803.00
2026-02-25T06:54:00.207Z,ENTRY_SHORT,SHORT,64871.40,4,true,true,true,true,false,28.67,14.41,34.6842,0.4134,15,64906.08,64802.03
2026-02-25T06:55:59.651Z,ENTRY_SHORT,SHORT,64829.60,4,true,true,true,true,false,25.51,6.19,33.2170,0.5142,15,64862.82,64763.17
2026-02-25T06:56:59.918Z,ENTRY_SHORT,SHORT,64861.90,4,true,false,true,true,true,32.85,20.53,33.5943,0.5409,15,64895.49,64794.71
2026-02-25T06:59:00.384Z,ENTRY_SHORT,SHORT,64848.10,4,true,true,true,true,false,32.77,25.72,33.9762,0.5647,15,64882.08,64780.15
2026-02-25T07:01:59.324Z,ENTRY_SHORT,SHORT,64881.10,4,true,true,true,true,false,40.01,29.11,31.1644,0.5256,15,64912.26,64818.77
2026-02-25T07:02:59.299Z,ENTRY_SHORT,SHORT,64835.20,4,true,true,true,true,false,34.38,28.90,32.8241,0.5109,15,64868.02,64769.55
2026-02-25T07:06:00.381Z,ENTRY_SHORT,SHORT,64841.60,4,true,true,true,true,false,34.98,38.16,31.6467,0.4161,15,64873.25,64778.31
2026-02-25T07:06:59.547Z,ENTRY_SHORT,SHORT,64813.20,4,true,true,true,true,false,32.92,39.65,31.5719,0.3828,15,64844.77,64750.06
2026-02-25T07:08:00.241Z,ENTRY_SHORT,SHORT,64765.20,4,true,true,true,true,false,27.94,38.38,33.6668,0.3432,15,64798.87,64697.87
2026-02-25T07:11:00.366Z,ENTRY_LONG,LONG,64945.60,4,false,true,true,true,true,56.18,53.35,42.7945,0.2383,15,64902.81,65031.19
2026-02-25T07:13:00.240Z,ENTRY_LONG,LONG,65048.90,4,true,true,true,true,false,65.87,60.16,45.4381,0.3643,15,65003.46,65139.78
2026-02-25T07:15:59.584Z,ENTRY_LONG,LONG,65078.70,5,true,true,true,true,true,65.57,57.23,50.9412,0.4989,15,65027.76,65180.58
2026-02-25T07:16:58.981Z,ENTRY_LONG,LONG,65136.10,5,true,true,true,true,true,69.40,72.40,51.7669,0.5887,15,65084.33,65239.63
2026-02-25T07:17:59.683Z,ENTRY_LONG,LONG,65103.50,4,true,false,true,true,true,64.98,79.40,51.7621,0.6393,15,65051.74,65207.02
2026-02-25T07:19:58.909Z,ENTRY_LONG,LONG,65095.10,4,true,true,true,true,false,63.22,74.82,50.1428,0.6888,15,65044.96,65195.39
2026-02-25T07:23:00.132Z,ENTRY_LONG,LONG,65030.60,4,true,true,true,true,false,54.62,74.08,47.7912,0.6781,15,64982.81,65126.18
2026-02-25T07:23:59.065Z,ENTRY_LONG,LONG,65059.30,4,true,true,true,true,false,57.40,73.58,46.6918,0.6635,15,65012.61,65152.68
2026-02-25T07:25:58.936Z,ENTRY_LONG,LONG,65024.20,4,true,true,true,true,false,53.09,66.91,43.7501,0.5970,15,64980.45,65111.70
2026-02-25T07:26:59.468Z,ENTRY_LONG,LONG,65040.20,4,true,true,true,true,false,54.83,62.87,44.2037,0.5365,15,64996.00,65128.61
2026-02-25T07:27:59.568Z,ENTRY_LONG,LONG,65053.40,4,true,true,true,true,false,56.29,68.33,42.8463,0.4098,15,65010.55,65139.09
2026-02-25T07:28:59.750Z,ENTRY_LONG,LONG,65094.50,4,true,true,true,true,false,59.68,72.29,42.0930,0.3260,15,65052.41,65178.69
2026-02-25T07:30:59.628Z,ENTRY_LONG,LONG,65125.60,4,true,true,true,true,false,63.46,53.98,41.4245,0.2679,15,65084.18,65208.45
2026-02-25T07:36:59.419Z,ENTRY_SHORT,SHORT,65005.80,4,false,true,true,true,true,45.07,35.69,44.1274,0.2568,15,65049.93,64917.55
2026-02-25T07:39:59.648Z,ENTRY_SHORT,SHORT,64995.90,4,true,true,true,true,false,44.17,45.65,40.6065,0.2765,15,65036.51,64914.69
2026-02-25T07:40:59.474Z,ENTRY_SHORT,SHORT,64902.20,5,true,true,true,true,true,34.99,42.45,48.3631,0.3496,15,64950.56,64805.47
2026-02-25T07:41:59.174Z,ENTRY_SHORT,SHORT,64929.40,4,true,false,true,true,true,39.28,28.74,48.6158,0.3828,15,64978.02,64832.17
2026-02-25T07:42:58.987Z,ENTRY_SHORT,SHORT,64922.20,4,true,true,true,true,false,38.63,29.66,48.4718,0.4174,15,64970.67,64825.26
2026-02-25T07:44:00.849Z,ENTRY_SHORT,SHORT,64859.40,4,true,true,true,true,false,33.47,26.45,49.7595,0.4819,15,64909.16,64759.88
2026-02-25T07:48:59.175Z,ENTRY_SHORT,SHORT,64920.00,4,true,true,true,true,false,41.84,31.70,43.9685,0.5419,15,64963.97,64832.06
2026-02-25T07:51:59.360Z,ENTRY_SHORT,SHORT,64947.80,4,true,true,true,true,false,46.07,38.95,40.1435,0.4536,15,64987.94,64867.51
2026-02-25T07:57:00.088Z,ENTRY_LONG,LONG,64991.00,4,true,true,true,true,false,51.85,67.71,35.8837,0.2625,15,64955.12,65062.77
2026-02-25T07:58:00.727Z,ENTRY_LONG,LONG,65005.70,4,true,true,true,true,false,53.99,79.89,36.1563,0.2572,15,64969.54,65078.01
2026-02-25T07:59:59.208Z,ENTRY_LONG,LONG,65002.40,4,true,true,true,true,false,53.28,68.53,34.4649,0.2430,15,64967.94,65071.33
2026-02-25T08:00:58.961Z,ENTRY_LONG,LONG,65011.20,4,true,true,true,true,false,54.65,71.03,34.8245,0.2426,15,64976.38,65080.85
2026-02-25T08:05:59.874Z,ENTRY_LONG,LONG,65021.30,4,true,true,true,true,false,56.38,60.07,38.6130,0.1753,15,64982.69,65098.53
2026-02-25T08:07:00.021Z,ENTRY_LONG,LONG,65029.50,4,true,true,true,true,false,57.58,62.17,39.3407,0.1790,15,64990.16,65108.18
2026-02-25T08:09:59.538Z,ENTRY_LONG,LONG,64998.40,4,true,true,false,true,true,51.51,47.87,41.1958,0.1323,15,64957.20,65080.79
2026-02-25T08:12:59.534Z,ENTRY_SHORT,SHORT,64972.00,4,true,true,true,true,false,46.37,40.10,39.1876,0.1121,15,65011.19,64893.62
2026-02-25T08:13:58.895Z,ENTRY_SHORT,SHORT,64988.00,4,true,false,true,true,true,49.99,43.92,37.9027,0.1123,15,65025.90,64912.19
2026-02-25T08:17:59.296Z,ENTRY_LONG,LONG,65036.60,4,true,true,true,true,false,58.85,53.54,36.8757,0.1269,15,64999.72,65110.35
2026-02-25T08:18:59.167Z,ENTRY_LONG,LONG,65072.10,4,true,true,true,true,false,64.21,52.86,38.6489,0.1620,15,65033.45,65149.40
2026-02-25T08:22:58.862Z,ENTRY_LONG,LONG,65194.00,5,true,true,true,true,true,75.84,69.94,40.7121,0.3491,15,65153.29,65275.42
2026-02-25T08:23:59.704Z,ENTRY_LONG,LONG,65205.00,5,true,true,true,true,true,76.66,84.36,41.2255,0.4145,15,65163.77,65287.45
2026-02-25T08:25:00.401Z,ENTRY_LONG,LONG,65198.40,4,true,false,true,true,true,75.02,88.00,40.0451,0.4522,15,65158.35,65278.49
2026-02-25T08:26:59.784Z,ENTRY_LONG,LONG,65185.60,4,true,true,true,true,false,71.09,79.59,38.5752,0.5108,15,65147.02,65262.75
2026-02-25T08:28:58.948Z,ENTRY_LONG,LONG,65173.00,4,true,true,true,true,false,67.34,66.61,36.8663,0.5294,15,65136.13,65246.73
2026-02-25T08:31:00.501Z,ENTRY_LONG,LONG,65187.70,4,true,true,true,true,false,67.68,65.21,36.8220,0.5182,15,65150.88,65261.34
2026-02-25T08:31:58.862Z,ENTRY_LONG,LONG,65195.60,4,true,true,true,true,false,68.65,66.39,36.2061,0.5041,15,65159.39,65268.01
2026-02-25T08:33:59.832Z,ENTRY_LONG,LONG,65248.40,4,true,true,true,true,false,73.55,67.45,37.4946,0.4647,15,65210.91,65323.39
2026-02-25T08:34:59.141Z,ENTRY_LONG,LONG,65277.50,5,true,true,true,true,true,76.12,70.79,37.2092,0.4608,15,65240.29,65351.92
2026-02-25T08:35:59.264Z,ENTRY_LONG,LONG,65255.10,4,true,false,true,true,true,70.46,62.51,37.0800,0.4434,15,65218.02,65329.26
2026-02-25T08:37:00.380Z,ENTRY_LONG,LONG,65309.70,5,true,true,true,true,true,75.63,61.93,41.9743,0.4285,15,65267.73,65393.65
2026-02-25T08:37:59.220Z,ENTRY_LONG,LONG,65369.70,5,true,true,true,true,true,79.27,65.99,44.0618,0.4557,15,65325.64,65457.82
2026-02-25T08:38:59.606Z,ENTRY_LONG,LONG,65420.30,5,true,true,true,true,true,81.93,71.04,47.5789,0.5166,15,65372.72,65515.46
2026-02-25T08:39:59.038Z,ENTRY_LONG,LONG,65390.40,4,true,false,true,true,true,75.74,66.29,48.3947,0.5252,15,65342.01,65487.19
2026-02-25T08:41:58.913Z,ENTRY_LONG,LONG,65384.50,4,true,true,true,true,false,72.77,69.34,45.8377,0.5278,15,65338.66,65476.18
2026-02-25T08:42:59.716Z,ENTRY_LONG,LONG,65428.00,4,true,true,true,true,false,75.78,73.21,46.4850,0.5692,15,65381.51,65520.97
2026-02-25T08:47:59.120Z,ENTRY_LONG,LONG,65417.40,4,true,true,true,true,false,69.35,66.42,44.5456,0.5633,15,65372.85,65506.49
2026-02-25T08:48:59.094Z,ENTRY_LONG,LONG,65453.10,4,true,true,true,true,false,72.28,65.08,44.8352,0.5543,15,65408.26,65542.77
2026-02-25T08:50:59.190Z,ENTRY_LONG,LONG,65404.30,4,true,true,true,true,false,63.12,59.89,49.6523,0.4648,15,65354.65,65503.60
2026-02-25T08:51:59.255Z,ENTRY_LONG,LONG,65417.60,4,true,true,true,true,false,64.48,53.65,47.9557,0.4163,15,65369.64,65513.51
2026-02-25T08:55:00.303Z,ENTRY_LONG,LONG,65548.50,5,true,true,true,true,true,75.46,62.19,55.5487,0.3344,15,65492.95,65659.60
2026-02-25T08:57:59.740Z,ENTRY_LONG,LONG,65469.80,4,true,true,true,true,false,61.59,57.94,55.7670,0.2894,15,65414.03,65581.33
2026-02-25T08:58:59.890Z,ENTRY_LONG,LONG,65490.20,4,true,true,true,true,false,63.44,60.89,54.3622,0.3027,15,65435.84,65598.92
2026-02-25T09:02:59.375Z,ENTRY_LONG,LONG,65487.50,4,true,true,true,true,false,60.93,57.08,49.3358,0.2943,15,65438.16,65586.17
2026-02-25T09:04:00.796Z,ENTRY_LONG,LONG,65501.20,4,true,true,true,true,false,62.77,60.69,47.9047,0.2944,15,65453.30,65597.01
2026-02-25T09:04:59.592Z,ENTRY_LONG,LONG,65553.50,5,true,true,true,true,true,67.69,70.77,50.2900,0.3127,15,65503.21,65654.08
2026-02-25T09:07:59.389Z,ENTRY_LONG,LONG,65446.10,4,true,true,true,true,false,52.30,57.74,51.2173,0.2617,15,65394.88,65548.53
2026-02-25T09:11:59.910Z,ENTRY_LONG,LONG,65572.70,4,true,false,true,true,true,64.13,57.04,52.8260,0.2838,15,65519.87,65678.35
2026-02-25T09:13:58.872Z,ENTRY_LONG,LONG,65540.30,5,true,true,true,true,true,58.25,56.12,57.7760,0.2591,15,65482.52,65655.85
2026-02-25T09:18:00.788Z,ENTRY_LONG,LONG,65498.50,4,true,true,true,true,false,53.25,55.47,50.2069,0.2378,15,65448.29,65598.91
2026-02-25T09:19:59.059Z,ENTRY_LONG,LONG,65544.30,4,true,true,true,true,false,57.68,52.63,46.3697,0.2430,15,65497.93,65637.04
2026-02-25T09:22:00.166Z,ENTRY_LONG,LONG,65566.60,4,true,true,true,true,false,60.71,59.60,46.5514,0.2423,15,65520.05,65659.70
2026-02-25T09:23:00.404Z,ENTRY_LONG,LONG,65599.90,4,true,true,true,true,false,64.02,58.66,45.6121,0.2678,15,65554.29,65691.12
2026-02-25T09:32:59.388Z,ENTRY_SHORT,SHORT,65457.00,4,true,true,true,true,false,43.91,29.28,39.2986,0.2128,15,65496.30,65378.40
2026-02-25T09:36:58.798Z,ENTRY_SHORT,SHORT,65421.80,4,true,true,true,true,false,40.24,27.02,38.2307,0.2466,15,65460.03,65345.34
2026-02-25T09:37:59.986Z,ENTRY_SHORT,SHORT,65449.90,4,true,false,true,true,true,44.62,25.24,37.5142,0.2585,15,65487.41,65374.87
2026-02-25T09:38:58.912Z,ENTRY_SHORT,SHORT,65414.50,4,true,true,true,true,false,40.59,25.17,37.3703,0.2859,15,65451.87,65339.76
2026-02-25T09:39:59.556Z,ENTRY_SHORT,SHORT,65431.50,4,true,false,true,true,true,43.23,35.62,37.9510,0.2961,15,65469.45,65355.60
2026-02-25T09:40:59.737Z,ENTRY_SHORT,SHORT,65429.90,4,true,true,true,true,false,43.05,35.21,37.9331,0.3049,15,65467.83,65354.03
2026-02-25T09:42:00.774Z,ENTRY_SHORT,SHORT,65429.30,4,true,true,true,true,false,42.97,38.71,36.0164,0.2965,15,65465.32,65357.27
2026-02-25T09:43:59.028Z,ENTRY_SHORT,SHORT,65413.50,4,true,true,true,true,false,41.50,34.05,35.3096,0.2308,15,65448.81,65342.88
2026-02-25T09:47:58.997Z,ENTRY_SHORT,SHORT,65452.00,4,true,true,true,true,false,48.19,47.78,32.0827,0.1970,15,65484.08,65387.83
2026-02-25T09:49:58.868Z,ENTRY_LONG,LONG,65509.90,4,true,true,true,true,false,57.09,54.22,33.8188,0.1779,15,65476.08,65577.54
2026-02-25T09:51:59.954Z,ENTRY_LONG,LONG,65529.50,4,true,true,true,true,false,59.71,74.65,32.7983,0.2057,15,65496.70,65595.10
2026-02-25T09:53:59.836Z,ENTRY_LONG,LONG,65520.30,4,true,true,true,true,false,57.81,75.68,31.3210,0.2307,15,65488.98,65582.94
2026-02-25T09:56:58.800Z,ENTRY_LONG,LONG,65506.40,4,true,true,true,true,false,54.45,71.37,28.3669,0.2385,15,65478.03,65563.13
2026-02-25T09:58:00.442Z,ENTRY_LONG,LONG,65520.30,4,true,true,true,true,false,57.09,83.30,27.7764,0.2453,15,65492.52,65575.85
2026-02-25T09:58:59.459Z,ENTRY_LONG,LONG,65536.60,4,true,true,true,true,false,60.01,82.43,27.3210,0.2436,15,65509.28,65591.24
2026-02-25T10:01:00.108Z,ENTRY_LONG,LONG,65542.80,4,true,true,true,true,false,60.17,72.95,27.3997,0.2384,15,65515.40,65597.60
2026-02-25T10:01:59.091Z,ENTRY_LONG,LONG,65506.90,4,true,false,true,true,true,51.77,60.19,31.8569,0.2230,15,65475.04,65570.61
2026-02-25T10:03:59.138Z,ENTRY_SHORT,SHORT,65455.90,4,false,true,true,true,true,42.39,36.65,33.2797,0.1899,15,65489.18,65389.34
2026-02-25T10:06:59.689Z,ENTRY_SHORT,SHORT,65463.60,4,true,true,true,true,false,44.61,37.88,33.7983,0.1535,15,65497.40,65396.00
2026-02-25T10:09:59.405Z,ENTRY_LONG,LONG,65516.50,4,true,true,true,true,false,54.57,50.24,34.1544,0.1365,15,65482.35,65584.81
2026-02-25T10:11:59.694Z,ENTRY_SHORT,SHORT,65456.10,4,true,true,true,true,false,43.65,44.56,33.9795,0.1520,15,65490.08,65388.14
2026-02-25T10:14:59.052Z,ENTRY_LONG,LONG,65532.30,4,true,true,true,true,false,56.94,53.66,33.6819,0.1532,15,65498.62,65599.66
2026-02-25T10:16:00.382Z,ENTRY_LONG,LONG,65524.40,4,true,false,true,true,true,53.78,65.28,38.7046,0.1549,15,65485.70,65601.81
2026-02-25T10:17:00.529Z,ENTRY_LONG,LONG,65521.10,4,true,true,true,true,false,54.64,66.67,38.4472,0.1573,15,65482.65,65597.99
2026-02-25T10:21:59.187Z,ENTRY_SHORT,SHORT,65421.30,4,true,true,true,true,false,37.82,47.97,35.8885,0.1721,15,65457.19,65349.52
2026-02-25T10:22:59.875Z,ENTRY_SHORT,SHORT,65389.40,5,true,true,true,true,true,33.66,30.95,36.0751,0.2130,15,65425.48,65317.25
2026-02-25T10:23:59.459Z,ENTRY_SHORT,SHORT,65367.90,5,true,true,true,true,true,31.18,24.68,35.4340,0.2582,15,65403.33,65297.03
2026-02-25T10:24:59.119Z,ENTRY_SHORT,SHORT,65362.30,4,true,true,true,true,false,30.55,22.78,34.2744,0.2971,15,65396.57,65293.75
2026-02-25T10:25:58.902Z,ENTRY_SHORT,SHORT,65354.60,5,true,true,true,true,true,29.66,20.86,32.9191,0.3325,15,65387.52,65288.76
2026-02-25T10:26:59.142Z,ENTRY_SHORT,SHORT,65343.10,4,true,true,true,true,false,28.33,17.78,32.2463,0.3682,15,65375.35,65278.61
2026-02-25T10:28:59.800Z,ENTRY_SHORT,SHORT,65342.20,5,true,true,true,true,true,31.05,14.91,33.8134,0.4006,15,65376.01,65274.57
2026-02-25T10:30:00.204Z,ENTRY_SHORT,SHORT,65340.30,4,true,true,true,true,false,30.80,8.36,32.5624,0.4073,15,65372.86,65275.18
2026-02-25T10:31:00.745Z,ENTRY_SHORT,SHORT,65335.10,4,true,true,true,true,false,30.11,8.33,31.1437,0.4226,15,65366.24,65272.81
2026-02-25T10:32:59.056Z,ENTRY_SHORT,SHORT,65321.90,5,true,true,true,true,true,30.16,13.23,30.9091,0.4417,15,65352.81,65260.08
2026-02-25T10:33:58.913Z,ENTRY_SHORT,SHORT,65323.80,4,true,false,true,true,true,30.77,23.63,29.9942,0.4359,15,65353.79,65263.81
2026-02-25T10:38:00.027Z,ENTRY_SHORT,SHORT,65359.60,4,true,true,true,true,false,42.88,40.79,29.8809,0.2663,15,65389.48,65299.84
